Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
62,4028506112,4028506112,0,4.610252857208252,3944,-1
63,4028506112,4028506112,0,4.594648361206055,3944,-1
64,4028506112,4028506112,0,4.828118324279785,3944,-1
65,4028506112,4028506112,0,4.6264472007751465,3944,-1
66,4028506112,4028506112,0,4.671870946884155,3944,-1
67,4028506112,4028506112,0,4.874976634979248,3944,-1
68,4028506112,4028506112,0,4.6405863761901855,3944,-1
69,4028506112,4028506112,0,4.641048192977905,3944,-1
70,4028506112,4028506112,0,4.9539971351623535,3944,-1
71,4028506112,4028506112,0,5.766055345535278,3944,-1
72,4028506112,4028506112,0,5.9531261920928955,3944,-1
73,4028506112,4028506112,0,5.406700849533081,3944,-1
74,4028506112,4028506112,0,4.922296524047852,3944,-1
75,4028506112,4028506112,0,4.891610622406006,3944,-1
76,4028506112,4028506112,0,4.984840154647827,3944,-1
77,4028506112,4028506112,0,4.891969919204712,3944,-1
78,4028506112,4028506112,0,5.0160486698150635,3944,-1
79,4028506112,4028506112,0,5.032188653945923,3944,-1
80,4028506112,4028506112,0,4.8437628746032715,3944,-1
81,4028506112,4028506112,0,4.798224925994873,3944,-1
82,4028506112,4028506112,0,5.063815116882324,3944,-1
83,4028506112,4028506112,0,5.07818078994751,3944,-1
84,4028506112,4028506112,0,5.266483545303345,3944,-1
85,4028506112,4028506112,0,4.922329664230347,3944,-1
86,4028506112,4028506112,0,4.834102153778076,3944,-1
87,4028506112,4028506112,0,4.825865745544434,3944,-1
88,4028506112,4028506112,0,5.851510763168335,3944,-1
89,4028506112,4028506112,0,5.261005878448486,3944,-1
90,4028506112,4028506112,0,5.081932783126831,3944,-1
91,4028506112,4028506112,0,4.843766450881958,3944,-1
92,4028506112,4028506112,0,4.922323703765869,3944,-1
93,4028506112,4028506112,0,4.8124918937683105,3944,-1
94,4028506112,4028506112,0,5.031265020370483,3944,-1
95,4028506112,4028506112,0,5.391509532928467,3944,-1
96,4028506112,4028506112,0,5.281691312789917,3944,-1
97,4028506112,4028506112,0,4.782614231109619,3944,-1
98,4028506112,4028506112,0,4.922338008880615,3944,-1
99,4028506112,4028506112,0,5.189241409301758,3944,-1
